threshold,sensitivity,specificity
15.25,0.2247340425531915,0.987136550464302
15.350000000000001,0.22340425531914893,0.9872126655503121
15.45,0.2220744680851064,0.9872126655503121
15.65,0.22074468085106383,0.9872126655503121
15.9,0.22074468085106383,0.9872887806363221
16.05,0.22074468085106383,0.9874410108083422
16.200000000000003,0.22007978723404256,0.9874410108083422
16.35,0.21941489361702127,0.9874410108083422
16.549999999999997,0.21808510638297873,0.9874410108083422
16.75,0.21742021276595744,0.9875171258943523
16.85,0.21675531914893617,0.9875932409803623
16.95,0.21675531914893617,0.9876693560663724
17.05,0.2160904255319149,0.9878977013244025
17.3,0.2154255319148936,0.9878977013244025
17.55,0.2154255319148936,0.9879738164104126
17.65,0.21476063829787234,0.9880499314964226
17.75,0.21476063829787234,0.9881260465824326
17.950000000000003,0.2127659574468085,0.9882021616684427
18.15,0.2127659574468085,0.9883543918404628
18.25,0.21210106382978725,0.9884305069264728
18.35,0.21143617021276595,0.9884305069264728
18.45,0.21010638297872342,0.9884305069264728
18.55,0.21010638297872342,0.9885066220124828
18.700000000000003,0.20877659574468085,0.9885066220124828
18.85,0.20877659574468085,0.9885827370984929
18.95,0.2081117021276596,0.9885827370984929
19.05,0.2074468085106383,0.988658852184503
19.15,0.20678191489361702,0.988658852184503
19.25,0.20678191489361702,0.988811082356523
19.4,0.20545212765957446,0.988811082356523
19.6,0.20545212765957446,0.9889633125285432
19.75,0.20545212765957446,0.9890394276145532
19.85,0.2047872340425532,0.9891155427005632
20.1,0.20412234042553193,0.9891155427005632
20.5,0.20279255319148937,0.9891155427005632
20.75,0.20279255319148937,0.9891916577865733
20.85,0.20212765957446807,0.9891916577865733
20.95,0.2014627659574468,0.9892677728725834
21.05,0.20013297872340424,0.9892677728725834
21.200000000000003,0.19946808510638298,0.9892677728725834
21.450000000000003,0.1988031914893617,0.9892677728725834
21.65,0.1981382978723404,0.9892677728725834
21.75,0.1981382978723404,0.9893438879585934
21.9,0.1981382978723404,0.9894200030446034
22.05,0.19680851063829788,0.9894200030446034
22.200000000000003,0.19547872340425532,0.9894200030446034
22.5,0.19547872340425532,0.9894961181306134
22.75,0.19481382978723405,0.9895722332166236
22.85,0.19481382978723405,0.9896483483026336
23.25,0.1934840425531915,0.9898005784746536
23.75,0.19281914893617022,0.9898766935606638
24.049999999999997,0.19148936170212766,0.9898766935606638
24.25,0.1908244680851064,0.9898766935606638
24.4,0.1908244680851064,0.9899528086466738
24.55,0.1908244680851064,0.9901050388186938
24.8,0.1908244680851064,0.990257268990714
25.1,0.1908244680851064,0.990333384076724
25.25,0.1901595744680851,0.990333384076724
25.35,0.18949468085106383,0.990333384076724
25.5,0.18816489361702127,0.990409499162734
25.65,0.1875,0.990409499162734
25.85,0.18683510638297873,0.990409499162734
26.2,0.18550531914893617,0.990409499162734
26.5,0.1848404255319149,0.990409499162734
26.700000000000003,0.1841755319148936,0.990409499162734
26.9,0.1841755319148936,0.9905617293347542
27.05,0.18284574468085107,0.9906378444207642
27.15,0.1815159574468085,0.9906378444207642
27.35,0.18085106382978725,0.9906378444207642
27.55,0.18018617021276595,0.9906378444207642
27.65,0.17952127659574468,0.9906378444207642
27.75,0.17885638297872342,0.9906378444207642
27.85,0.17819148936170212,0.9906378444207642
27.95,0.17819148936170212,0.9907139595067742
28.1,0.17752659574468085,0.9907139595067742
28.25,0.17752659574468085,0.9907900745927843
28.4,0.1768617021276596,0.9907900745927843
28.6,0.1761968085106383,0.9907900745927843
28.75,0.17553191489361702,0.9907900745927843
29,0.17486702127659576,0.9907900745927843
29.6,0.1735372340425532,0.9907900745927843
30.05,0.17287234042553193,0.9907900745927843
30.200000000000003,0.17154255319148937,0.9907900745927843
30.35,0.17154255319148937,0.9908661896787944
30.549999999999997,0.17154255319148937,0.9909423047648044
30.75,0.17087765957446807,0.9909423047648044
30.85,0.1702127659574468,0.9909423047648044
30.95,0.16954787234042554,0.9909423047648044
31.05,0.16954787234042554,0.9910945349368245
31.15,0.16821808510638298,0.9910945349368245
31.25,0.16821808510638298,0.9911706500228346
31.35,0.1668882978723404,0.9911706500228346
31.65,0.16622340425531915,0.9911706500228346
32,0.16489361702127658,0.9911706500228346
32.150000000000006,0.16489361702127658,0.9912467651088446
32.3,0.16356382978723405,0.9912467651088446
32.5,0.1622340425531915,0.9912467651088446
32.7,0.1622340425531915,0.9913228801948546
32.95,0.16156914893617022,0.9913228801948546
33.2,0.16090425531914893,0.9913228801948546
33.349999999999994,0.16023936170212766,0.9913228801948546
33.45,0.1595744680851064,0.9913989952808646
33.75,0.1589095744680851,0.9913989952808646
34.1,0.15824468085106383,0.9914751103668747
34.25,0.15824468085106383,0.9915512254528848
34.349999999999994,0.15824468085106383,0.9916273405388948
34.45,0.15691489361702127,0.9916273405388948
34.6,0.15625,0.9917795707109149
34.75,0.15558510638297873,0.9917795707109149
34.849999999999994,0.15492021276595744,0.991855685796925
35,0.15425531914893617,0.991931800882935
35.150000000000006,0.15425531914893617,0.992007915968945
35.35,0.1535904255319149,0.992007915968945
35.55,0.1535904255319149,0.9920840310549551
35.7,0.1535904255319149,0.9921601461409651
35.95,0.1529255319148936,0.9921601461409651
36.2,0.15226063829787234,0.9921601461409651
36.349999999999994,0.15226063829787234,0.9922362612269752
36.55,0.15093085106382978,0.9922362612269752
37.1,0.15093085106382978,0.9923123763129852
37.6,0.14960106382978725,0.9923123763129852
37.75,0.14893617021276595,0.9923123763129852
37.9,0.14893617021276595,0.9923884913989953
38.15,0.14827127659574468,0.9923884913989953
38.4,0.14760638297872342,0.9924646064850053
38.65,0.14760638297872342,0.9925407215710154
39.15,0.14694148936170212,0.9925407215710154
39.55,0.14627659574468085,0.9925407215710154
40,0.14627659574468085,0.9926168366570254
40.55,0.14627659574468085,0.9926929517430355
40.8,0.1456117021276596,0.9926929517430355
40.95,0.1449468085106383,0.9926929517430355
41.05,0.14428191489361702,0.9926929517430355
41.150000000000006,0.14428191489361702,0.9927690668290455
41.400000000000006,0.14428191489361702,0.9928451819150556
41.650000000000006,0.14361702127659576,0.9929212970010656
41.8,0.14361702127659576,0.9929974120870757
42,0.14295212765957446,0.9929974120870757
42.25,0.1422872340425532,0.9929974120870757
42.45,0.14162234042553193,0.9929974120870757
42.65,0.14029255319148937,0.9929974120870757
42.849999999999994,0.14029255319148937,0.9930735271730857
43,0.13962765957446807,0.9930735271730857
43.150000000000006,0.1389627659574468,0.9930735271730857
43.25,0.13829787234042554,0.9930735271730857
43.45,0.13763297872340424,0.9930735271730857
43.650000000000006,0.13696808510638298,0.9930735271730857
43.75,0.1363031914893617,0.9930735271730857
43.849999999999994,0.1356382978723404,0.9930735271730857
44.05,0.1356382978723404,0.9931496422590957
44.25,0.13497340425531915,0.9931496422590957
44.5,0.13497340425531915,0.9932257573451058
44.75,0.13430851063829788,0.9932257573451058
44.849999999999994,0.13364361702127658,0.9932257573451058
44.95,0.13297872340425532,0.9932257573451058
45.35,0.13297872340425532,0.9933018724311159
45.8,0.13231382978723405,0.9933018724311159
45.95,0.13164893617021275,0.9933018724311159
46.5,0.1309840425531915,0.9933018724311159
47.05,0.13031914893617022,0.9933018724311159
47.150000000000006,0.12898936170212766,0.9933018724311159
47.25,0.1283244680851064,0.9933018724311159
47.349999999999994,0.1276595744680851,0.9933018724311159
47.55,0.12699468085106383,0.9933018724311159
47.900000000000006,0.12632978723404256,0.9933018724311159
48.2,0.12566489361702127,0.9933018724311159
48.349999999999994,0.125,0.9933779875171259
49.15,0.12367021276595745,0.993530217689146
50,0.12367021276595745,0.9936063327751561
50.400000000000006,0.12234042553191489,0.9936063327751561
50.75,0.12167553191489362,0.9936063327751561
50.9,0.12101063829787234,0.9936063327751561
51.05,0.12101063829787234,0.9936824478611661
51.400000000000006,0.12101063829787234,0.9937585629471761
51.95,0.1196808510638298,0.9937585629471761
52.25,0.11901595744680851,0.9937585629471761
52.849999999999994,0.11768617021276596,0.9937585629471761
53.55,0.11702127659574468,0.9937585629471761
53.8,0.11702127659574468,0.9938346780331861
53.95,0.11702127659574468,0.9939107931191963
54.05,0.1163563829787234,0.9939107931191963
54.150000000000006,0.11569148936170212,0.9939107931191963
54.5,0.11502659574468085,0.9939107931191963
54.9,0.11436170212765957,0.9939107931191963
55.45,0.11369680851063829,0.9939869082052063
55.95,0.11303191489361702,0.9940630232912163
56.25,0.11236702127659574,0.9940630232912163
56.55,0.11170212765957446,0.9940630232912163
56.75,0.1110372340425532,0.9940630232912163
57.05,0.11037234042553191,0.9940630232912163
57.55,0.10970744680851063,0.9940630232912163
58.099999999999994,0.10970744680851063,0.9941391383772263
58.4,0.10904255319148937,0.9941391383772263
58.6,0.10837765957446809,0.9941391383772263
58.75,0.1077127659574468,0.9941391383772263
59,0.1077127659574468,0.9942152534632364
59.5,0.1077127659574468,0.9942913685492465
59.95,0.10704787234042554,0.9942913685492465
60.35,0.10638297872340426,0.9942913685492465
60.7,0.10638297872340426,0.9943674836352565
60.95,0.10571808510638298,0.9943674836352565
61.3,0.10505319148936171,0.9943674836352565
61.55,0.10438829787234043,0.9943674836352565
62.3,0.10438829787234043,0.9944435987212665
63.2,0.10372340425531915,0.9944435987212665
63.65,0.10305851063829788,0.9944435987212665
64.35,0.1023936170212766,0.9944435987212665
65,0.1023936170212766,0.9945197138072766
65.25,0.1023936170212766,0.9945958288932867
65.55,0.1023936170212766,0.9946719439792967
66.05,0.10106382978723404,0.9946719439792967
66.4,0.10039893617021277,0.9946719439792967
67.25,0.09973404255319149,0.9946719439792967
68.45,0.09840425531914894,0.9946719439792967
69,0.09840425531914894,0.9947480590653067
69.4,0.09840425531914894,0.9948241741513167
69.85,0.09773936170212766,0.9948241741513167
71.2,0.09773936170212766,0.9949002892373269
72.7,0.09707446808510638,0.9949764043233369
73.3,0.09640957446808511,0.9949764043233369
74.05,0.09640957446808511,0.9950525194093469
74.6,0.09574468085106383,0.9950525194093469
74.75,0.09507978723404255,0.9950525194093469
75.9,0.09507978723404255,0.9951286344953569
77.4,0.09441489361702128,0.9951286344953569
77.9,0.09375,0.9951286344953569
78.1,0.09308510638297872,0.9951286344953569
78.9,0.09242021276595745,0.9951286344953569
79.9,0.09242021276595745,0.9952047495813671
80.4,0.09175531914893617,0.9952047495813671
80.65,0.09109042553191489,0.9952047495813671
80.80000000000001,0.09042553191489362,0.9952047495813671
80.95,0.08976063829787234,0.9952047495813671
81.25,0.08976063829787234,0.9952808646673771
81.6,0.08909574468085106,0.9952808646673771
82.45,0.0884308510638298,0.9952808646673771
83.35,0.08776595744680851,0.9952808646673771
83.55,0.08776595744680851,0.9953569797533871
83.69999999999999,0.08710106382978723,0.9953569797533871
84.1,0.08710106382978723,0.9954330948393971
84.7,0.08643617021276596,0.9954330948393971
85.2,0.08577127659574468,0.9954330948393971
85.6,0.08577127659574468,0.9955092099254073
85.94999999999999,0.0851063829787234,0.9955092099254073
86.44999999999999,0.08444148936170212,0.9955092099254073
86.94999999999999,0.08444148936170212,0.9955853250114173
87.15,0.08377659574468085,0.9955853250114173
87.30000000000001,0.08311170212765957,0.9955853250114173
87.75,0.08244680851063829,0.9955853250114173
88.35,0.08244680851063829,0.9957375551834373
88.69999999999999,0.08178191489361702,0.9957375551834373
89.25,0.08111702127659574,0.9957375551834373
89.75,0.08111702127659574,0.9958136702694474
89.85,0.08045212765957446,0.9958136702694474
89.95,0.0797872340425532,0.9958136702694474
90.5,0.07912234042553191,0.9958136702694474
91.15,0.07912234042553191,0.9958897853554575
91.8,0.07912234042553191,0.9960420155274775
92.8,0.07912234042553191,0.9961181306134876
93.4,0.07912234042553191,0.9961942456994977
93.65,0.07845744680851063,0.9961942456994977
94.25,0.07779255319148937,0.9961942456994977
95.25,0.07712765957446809,0.9961942456994977
95.85,0.0764627659574468,0.9961942456994977
96.2,0.0764627659574468,0.9962703607855077
96.75,0.07513297872340426,0.9962703607855077
97.45,0.07446808510638298,0.9962703607855077
98.30000000000001,0.07380319148936171,0.9962703607855077
98.75,0.07313829787234043,0.9962703607855077
99.3,0.07247340425531915,0.9962703607855077
100.9,0.07247340425531915,0.9963464758715177
102.5,0.07180851063829788,0.9963464758715177
104,0.0711436170212766,0.9963464758715177
106,0.06981382978723404,0.9963464758715177
107.5,0.06914893617021277,0.9963464758715177
108.5,0.0678191489361702,0.9963464758715177
109.5,0.06648936170212766,0.9963464758715177
110.5,0.06515957446808511,0.9963464758715177
111.5,0.06449468085106383,0.9963464758715177
112.5,0.06382978723404255,0.9963464758715177
113.5,0.0625,0.9963464758715177
114.5,0.059175531914893616,0.9964225909575278
115.5,0.05784574468085106,0.9964225909575278
116.5,0.05784574468085106,0.9964987060435379
117.5,0.057180851063829786,0.9964987060435379
118.5,0.05651595744680851,0.9964987060435379
119.5,0.05518617021276596,0.9964987060435379
120.5,0.05319148936170213,0.9964987060435379
121.5,0.0511968085106383,0.9964987060435379
122.5,0.04920212765957447,0.9965748211295479
124,0.04853723404255319,0.9965748211295479
126,0.04853723404255319,0.9966509362155579
127.5,0.047872340425531915,0.996803166387578
128.5,0.04720744680851064,0.996803166387578
130,0.04654255319148936,0.996803166387578
131.5,0.045877659574468085,0.996803166387578
133,0.045877659574468085,0.9968792814735881
135,0.04521276595744681,0.9969553965595981
136.5,0.04454787234042553,0.9969553965595981
138,0.04454787234042553,0.9970315116456082
139.5,0.04454787234042553,0.9971076267316182
140.5,0.04321808510638298,0.9971076267316182
141.5,0.0425531914893617,0.9971076267316182
142.5,0.04188829787234043,0.9971837418176283
143.5,0.041223404255319146,0.9972598569036383
145,0.04055851063829787,0.9972598569036383
146.5,0.0398936170212766,0.9974882021616684
147.5,0.03856382978723404,0.9975643172476785
148.5,0.03789893617021277,0.9975643172476785
150,0.03789893617021277,0.9976404323336885
153.5,0.03723404255319149,0.9976404323336885
156.5,0.03590425531914894,0.9976404323336885
157.5,0.03523936170212766,0.9976404323336885
158.5,0.034574468085106384,0.9977926625057086
159.5,0.0339095744680851,0.9977926625057086
160.5,0.0339095744680851,0.9978687775917187
161.5,0.031914893617021274,0.9979448926777287
162.5,0.02992021276595745,0.9979448926777287
163.5,0.02992021276595745,0.9980210077637388
164.5,0.02925531914893617,0.9980210077637388
166,0.028590425531914893,0.9980210077637388
167.5,0.028590425531914893,0.9981732379357589
169,0.028590425531914893,0.998325468107779
170.5,0.027925531914893616,0.998401583193789
171.5,0.026595744680851064,0.998401583193789
173,0.025930851063829786,0.9985538133658091
175,0.02526595744680851,0.9986299284518192
176.5,0.023936170212765957,0.9987060435378292
177.5,0.02327127659574468,0.9987060435378292
178.5,0.022606382978723406,0.9987821586238392
180,0.022606382978723406,0.9988582737098493
182,0.02127659574468085,0.9988582737098493
184.5,0.0199468085106383,0.9988582737098493
187,0.01928191489361702,0.9988582737098493
188.5,0.018617021276595744,0.9989343887958594
189.5,0.018617021276595744,0.9990866189678794
191,0.01795212765957447,0.9990866189678794
193,0.01795212765957447,0.9991627340538894
195,0.017287234042553192,0.9991627340538894
196.5,0.016622340425531915,0.9992388491398996
198,0.016622340425531915,0.9993149642259096
199.5,0.016622340425531915,0.9993910793119196
200.5,0.014627659574468085,0.9994671943979296
202,0.014627659574468085,0.9995433094839398
204,0.013962765957446808,0.9995433094839398
206,0.012632978723404254,0.9995433094839398
207.5,0.011303191489361703,0.9995433094839398
208.5,0.010638297872340425,0.9995433094839398
211.5,0.00997340425531915,0.9995433094839398
215,0.008643617021276596,0.9996194245699498
216.5,0.008643617021276596,0.9996955396559598
218,0.008643617021276596,0.9997716547419698
220,0.006648936170212766,0.9997716547419698
223.5,0.005984042553191489,0.9997716547419698
227.5,0.005319148936170213,0.99984776982798
230.5,0.004654255319148936,0.99984776982798
234,0.004654255319148936,0.99992388491399
238.5,0.003989361702127659,0.99992388491399
245,0.0026595744680851063,0.99992388491399
251.5,0.0019946808510638296,0.99992388491399
254.5,0.0019946808510638296,1
255.5,0.0013297872340425532,1
262.5,6.648936170212766e-4,1
Inf,0,1
